F0,F1,F6,F12,F14,F15,F16,F26,F72,F99,S,Busy,Exting,Month,Car,Nozzle,Flow,Long
1863039,1176,1,8,0,0,0,8,0,0,10,14,3,1,1,1,3.5,0
1863040,1176,1,8,0,0,0,8,0,0,4,20,3,3,1,1,3.5,0
1863041,1176,1,8,0,0,0,5,0,0,70,36,5,3,1,1,3.5,0
1863042,1176,1,1,1,1,5,5,0,0,25,26,7,7,1,1,3.5,0
1863043,1176,1,8,0,0,0,4,0,0,50,21,5,8,1,1,3.5,0
1863044,1176,1,8,0,0,0,7,0,0,2,17,3,11,2,1,3.5,0
1863045,1176,1,1,1,1,4,4,0,0,5,10,3,7,2,1,3.5,0
1863046,1176,1,1,1,1,3,8,0,0,200,59,18,7,2,4,14.0,0
1863047,1176,1,8,0,0,0,1,0,0,10,10,4,7,2,1,3.5,0
1863048,1176,1,8,0,0,0,1,0,0,6,10,5,7,1,1,3.5,0
1863049,1176,0,8,0,0,0,2,0,0,40,52,48,7,1,1,3.5,0
1863050,1176,0,1,1,1,5,38,0,0,2,43,3,7,3,1,3.5,0
1863051,1176,0,3,0,0,0,5,0,0,8,16,5,7,1,1,3.5,0
1863052,1176,0,1,1,1,5,2,0,0,90,42,15,1,2,2,7.0,0
1863053,1176,0,1,1,1,5,5,0,0,30,25,12,12,3,2,7.0,0
1863054,1176,0,1,1,1,5,3,0,0,12,16,6,10,2,2,7.0,0
1863055,1176,0,8,0,0,0,6,0,0,1,23,4,8,1,1,3.5,0
1863056,1176,1,8,0,0,0,3,0,0,6,10,3,12,1,1,3.5,0
1863057,1176,1,8,0,0,0,3,0,0,1,10,3,11,1,1,3.5,0
1863058,1176,1,1,1,1,5,4,0,0,88,17,11,8,2,2,7.0,0
1714028,1146,1,1,25,3,1,9,0,1,2,34,3,12,2,1,7.0,0
1863060,1176,1,8,0,0,0,6,8,0,1,16,3,1,1,1,3.5,0
1863061,1176,1,8,0,0,0,5,8,0,2,24,3,1,1,1,3.5,0
1863062,1176,1,1,0,0,0,8,8,0,1,35,7,4,2,1,3.5,0
1863063,1176,1,1,1,1,5,2,8,0,5,14,3,3,2,2,7.0,0
1863064,1176,1,8,0,0,0,5,8,0,5,10,3,1,1,1,3.5,0
1863065,1176,1,8,0,0,0,3,0,0,15,14,3,2,1,1,3.5,0
1863066,1176,1,8,0,0,0,11,8,0,20,43,3,2,1,1,3.5,0
1863067,1176,1,8,0,0,0,1,8,0,10,16,3,3,1,1,3.5,0
1863068,1176,1,8,0,0,0,10,8,0,25,36,8,3,1,1,3.5,0
1863069,1176,1,1,1,1,3,4,8,0,40,46,13,3,2,2,7.0,0
1863070,1176,1,8,0,0,0,4,8,0,2,13,3,3,1,1,3.5,0
1863071,1176,1,8,0,0,0,5,8,0,100,15,5,5,1,1,3.5,0
1863072,1176,1,8,0,0,0,7,8,0,5,25,3,5,1,1,3.5,0
1541731,1144,1,8,0,0,0,1,0,1,10,31,3,2,4,1,3.5,0
1863074,1176,1,8,0,0,0,3,8,0,1,12,3,10,1,1,3.5,0
1863075,1176,1,8,0,0,0,3,8,0,1,19,3,8,3,1,3.5,0
1863076,1176,1,1,0,0,0,3,8,0,40,22,5,6,2,1,3.5,0
1863077,1176,1,1,0,0,0,4,8,0,1,10,3,7,2,1,3.5,0
1863078,1176,1,1,0,0,0,5,8,0,2,11,3,9,2,1,3.5,0
1863079,1176,1,1,0,0,0,5,8,0,2,22,3,9,2,1,3.5,0
1863080,1176,1,1,0,0,0,5,8,0,2,10,3,8,2,1,3.5,0
1863081,1176,1,1,1,1,5,12,8,0,100,218,60,8,2,2,7.0,0
1863082,1176,1,8,0,0,0,7,8,0,10,24,4,12,2,1,3.5,0
1863083,1176,1,8,0,0,0,3,8,0,1,10,3,8,1,1,7.0,0
1863084,1176,1,8,0,0,0,6,8,0,15,20,5,8,1,1,3.5,0
1863085,1176,1,8,0,0,0,3,8,0,5,14,3,8,1,1,3.5,0
1863086,1176,1,8,0,0,0,4,8,0,5,10,3,8,1,1,3.5,0
1863087,1176,1,8,0,0,0,3,8,0,1,10,3,8,1,1,3.5,0
1542266,1144,1,1,1,1,5,4,0,1,35,31,3,8,1,1,3.5,0
1863089,1176,1,8,0,0,0,4,8,0,5,16,3,8,1,1,3.5,0
1863090,1176,1,1,9,2,2,1,8,0,2,23,5,12,4,1,7.0,0
1863091,1176,1,8,0,0,0,9,8,0,1,15,3,12,3,1,3.5,0
1863092,1176,1,8,0,0,0,2,8,0,10,10,3,8,1,1,3.5,0
1863093,1176,1,1,1,1,5,3,8,0,1,10,3,8,3,1,3.5,0
1863094,1176,1,8,0,0,0,5,8,0,2,10,3,8,1,1,3.5,0
1863095,1176,1,8,0,0,0,4,8,0,5,20,5,8,1,1,3.5,0
1863096,1176,0,1,2,2,5,3,0,0,2,17,13,3,4,1,3.5,0
1863097,1176,1,8,0,0,0,5,0,0,100,16,7,5,1,1,7.0,0
1863098,1176,0,1,1,-1,5,3,0,0,72,83,79,7,5,4,14.0,0
1863099,1176,0,1,1,-1,5,6,0,0,24,20,13,8,2,1,7.0,0
1863100,1176,0,8,0,0,0,4,0,0,4,10,3,8,1,1,7.0,0
1863101,1176,1,1,1,1,2,2,0,0,1,10,3,8,2,2,7.0,0
1863102,1176,0,1,1,1,5,25,0,0,16,34,3,8,3,2,7.0,0
1863103,1176,0,3,0,0,0,4,0,0,2,10,3,1,2,1,6.0,0
1863104,1176,1,1,1,1,3,3,0,0,30,48,29,3,2,2,7.0,0
1863105,1176,1,1,1,1,5,6,0,0,12,39,22,4,2,2,7.0,0
1863106,1176,1,1,1,1,5,4,0,0,5,22,11,8,2,1,3.5,0
1863107,1176,1,3,0,0,0,4,0,0,5,10,3,8,2,1,3.5,0
1863108,1176,0,1,1,1,5,10,0,0,69,52,34,11,3,2,7.0,0
1863109,1176,0,1,1,1,5,46,0,0,140,113,30,8,5,3,10.5,0
1863110,1176,0,8,0,0,0,6,0,0,20,17,3,8,1,1,3.5,0
1863111,1176,0,8,0,0,0,3,0,0,1,10,3,8,1,1,3.5,0
1714248,1146,0,1,4,4,1,6,0,1,10,29,3,7,2,1,3.5,0
1542344,1144,1,1,1,1,5,2,0,1,8,29,3,9,2,1,3.5,0
1863114,1176,1,8,0,0,0,15,0,0,2,23,3,8,2,1,3.5,0
1863115,1176,1,8,0,0,0,8,8,0,2,14,3,8,1,1,3.5,0
1863116,1176,1,8,0,0,0,2,8,0,20,16,8,8,1,1,3.5,0
1863117,1176,1,8,0,0,0,3,8,0,20,11,3,8,1,1,3.5,0
1541689,1144,1,1,1,1,5,3,0,1,20,27,3,1,2,1,3.5,0
1863119,1176,1,8,0,0,0,3,8,0,3,11,3,8,1,1,3.5,0
1863120,1176,1,8,0,0,0,4,8,0,1,12,6,8,1,1,3.5,0
1863121,1176,1,8,0,0,0,2,8,0,20,22,4,8,1,1,3.5,0
1863122,1176,1,8,0,0,0,6,8,0,1,11,3,8,3,1,3.5,0
1863123,1176,1,8,0,0,0,3,8,0,3,14,3,8,1,1,3.5,0
1863124,1176,1,8,0,0,0,3,8,0,25,15,5,8,1,1,3.5,0
1863125,1176,1,8,0,0,0,3,8,0,2,10,3,8,1,1,3.5,0
1863126,1176,1,8,0,0,0,3,8,0,50,11,5,8,1,1,3.5,0
1863127,1176,1,8,0,0,0,8,8,0,6,24,3,8,1,1,3.5,0
1863128,1176,1,8,0,0,0,5,8,0,5,16,6,8,1,1,3.5,0
1863129,1176,1,8,0,0,0,2,8,0,1,11,3,8,1,1,3.5,0
1863130,1176,1,8,0,0,0,6,8,0,10,24,3,8,1,1,3.5,0
1863131,1176,1,8,0,0,0,8,8,0,10,15,4,8,1,1,3.5,0
1863132,1176,1,8,0,0,0,8,8,0,1,14,3,8,1,1,3.5,0
1863133,1176,1,8,0,0,0,5,8,0,60,25,3,8,1,1,3.5,0
1863134,1176,1,8,0,0,0,7,8,0,8,13,3,8,1,1,3.5,0
1863135,1176,1,8,0,0,0,5,8,0,10,22,3,8,1,1,3.5,0
1723406,1146,0,1,1,1,5,6,4,1,10,26,3,5,3,1,3.5,0
1863137,1176,1,8,0,0,0,17,8,0,30,42,7,8,1,1,7.0,0
1863138,1176,1,8,0,0,0,5,8,0,2,12,3,8,1,1,3.5,0
1863139,1176,1,8,0,0,0,15,8,0,10,29,4,8,2,1,3.5,0
1863140,1176,1,1,1,1,3,5,8,0,10,27,11,8,2,1,3.5,0
1863141,1176,0,1,1,1,5,2,2,0,9,14,8,8,2,1,3.5,0
1863142,1176,1,8,0,0,0,1,0,0,12,10,5,8,1,1,3.5,0
1863143,1176,0,1,1,-1,5,12,0,0,48,56,26,8,3,2,7.0,0
1863144,1176,0,8,0,0,0,2,0,0,9,10,3,8,1,1,3.5,0
1863145,1176,0,3,0,0,0,1,0,0,4,10,8,8,1,1,3.5,0
1863146,1176,1,8,0,0,0,2,0,0,2,16,3,5,1,1,3.5,0
1863147,1176,1,8,0,0,0,4,0,0,4,19,6,8,1,1,3.5,0
1863148,1176,1,8,0,0,0,2,0,0,10,10,3,8,1,1,3.5,0
1863149,1176,1,8,0,0,0,6,0,0,30,16,4,8,1,1,3.5,0
1863150,1176,1,8,0,0,0,3,0,0,15,10,3,8,1,1,3.5,0
1863151,1176,1,8,0,0,0,4,0,0,15,18,4,8,1,1,3.5,0
1863152,1176,1,8,0,0,0,6,0,0,2,13,3,8,1,1,3.5,0
1863153,1176,1,1,1,1,5,3,0,0,12,44,4,7,1,2,7.0,0
1863154,1176,0,1,1,1,5,1,0,0,9,15,7,8,1,1,3.5,0
1863155,1176,1,3,0,0,0,3,0,0,6,10,3,8,1,1,3.5,0
1863156,1176,0,8,0,0,0,1,0,0,25,10,4,8,1,1,3.5,0
1863157,1176,0,1,1,1,5,1,0,0,82,83,29,8,3,2,7.0,0
1863158,1176,1,1,1,1,5,14,0,0,60,64,40,8,1,1,3.5,0
1863159,1176,1,8,0,0,0,2,0,0,6,10,3,8,1,1,3.5,0
1863160,1176,1,1,1,-1,5,3,0,0,16,18,4,8,2,2,7.0,0
1863161,1176,0,8,0,0,0,3,0,0,1,10,3,8,1,1,3.5,0
1863162,1176,1,1,1,1,5,5,0,0,5,58,32,1,2,2,7.0,0
1863163,1176,1,8,0,0,0,3,0,0,25,15,3,3,1,1,7.0,0
1863164,1176,1,1,1,1,5,7,0,0,5,17,3,8,2,2,7.0,0
1863165,1176,1,8,0,0,0,4,0,0,2,10,3,8,1,1,3.5,0
1863166,1176,1,8,0,0,0,4,0,0,5,67,3,8,1,1,3.5,0
1863167,1176,1,1,0,0,3,3,0,0,50,34,5,8,1,1,3.5,0
1863168,1176,0,1,1,1,5,34,0,0,17,40,3,8,2,2,7.0,0
1863169,1176,1,1,1,1,3,3,2,0,9,17,6,1,2,2,7.0,0
1863170,1176,1,1,1,1,2,5,2,0,2,20,8,6,2,1,3.5,0
1863171,1176,1,8,0,0,0,4,1,0,20,13,3,6,3,1,3.5,0
1863172,1176,1,8,0,0,0,1,1,0,2,12,3,3,1,1,3.5,0
1863173,1176,1,1,1,1,5,13,2,0,20,83,42,10,2,2,7.0,0
1863174,1176,1,8,0,0,0,1,0,0,10,10,3,8,1,1,3.5,0
1863175,1176,1,8,0,0,0,1,0,0,10,11,4,8,1,1,3.5,0
1863176,1176,1,8,0,0,0,1,0,0,4,12,5,8,1,1,3.5,0
1863177,1176,1,1,1,1,5,18,0,0,12,43,16,8,1,1,3.5,0
1863178,1176,1,1,1,1,2,2,0,0,2,19,5,8,2,1,3.5,0
1863179,1176,0,8,0,0,0,7,1,0,10,25,3,4,1,1,3.5,0
1863180,1176,1,8,0,0,0,2,0,0,1,11,3,8,1,1,3.5,0
1863181,1176,1,8,0,0,0,5,0,0,1,10,3,8,1,1,3.5,0
1863182,1176,1,8,0,0,0,4,0,0,4,10,3,8,1,1,3.5,0
1863183,1176,0,8,0,0,0,3,0,0,10,16,4,5,1,1,3.5,0
1863184,1176,1,8,0,0,0,3,2,0,8,15,6,8,1,1,3.5,0
1863185,1176,1,8,0,0,0,1,2,0,2,10,4,8,1,1,3.5,0
1863186,1176,0,1,1,1,5,18,2,0,12,47,22,8,3,2,7.0,0
1863187,1176,0,1,1,1,3,35,0,0,60,265,17,8,3,2,7.0,0
1863188,1176,0,3,1,1,3,14,0,0,4,32,7,8,2,2,7.0,0
1863189,1176,0,8,0,0,0,2,6,0,1,12,6,8,2,1,3.5,0
1863190,1176,0,8,0,0,0,22,0,0,40,331,20,8,3,2,7.0,0
1863191,1176,1,8,0,0,0,3,0,0,4,10,3,8,1,1,3.5,0
1863192,1176,0,1,1,1,5,5,4,0,10,38,6,7,1,2,7.0,0
1863193,1176,1,1,1,1,5,6,4,0,48,45,38,1,1,1,3.5,0
1863194,1176,1,3,0,0,0,4,8,0,4,12,7,4,1,1,3.5,0
1863195,1176,0,1,1,1,5,19,4,0,2,21,3,5,2,1,3.5,0
1863196,1176,0,1,1,1,5,22,4,0,1,23,3,7,1,1,3.5,0
1864391,1176,1,1,1,1,5,5,8,1,2,26,3,12,3,1,3.5,0
1863198,1176,0,1,1,1,5,21,4,0,2,10,0,3,0,0,0.0,0
1863199,1176,0,1,1,1,5,23,4,0,2,28,4,8,2,1,3.5,0
1863200,1176,0,8,3,3,5,16,4,0,78,84,67,8,4,2,7.0,0
1863201,1176,0,8,0,0,0,5,4,0,6,14,8,8,2,1,3.5,0
1863202,1176,0,1,1,1,5,14,4,0,15,31,16,8,2,1,3.5,0
1863203,1176,0,1,1,1,5,23,4,0,10,85,61,8,1,2,7.0,0
1863204,1176,0,1,1,1,5,13,4,0,5,21,7,8,1,1,3.5,0
1863205,1176,0,8,0,0,0,16,4,0,50,37,15,8,1,1,3.5,0
1863206,1176,0,8,0,0,0,11,4,0,50,16,3,8,1,1,3.5,0
1863207,1176,1,8,0,0,0,1,0,0,2,10,3,3,1,1,3.5,0
1863208,1176,0,8,0,0,0,3,0,0,10,10,3,9,2,1,3.5,0
1863209,1176,1,3,0,0,0,4,0,0,1,10,3,8,1,1,3.5,0
1863210,1176,1,1,5,5,5,1,0,0,10,20,4,8,4,1,3.5,0
1863211,1176,1,8,0,0,0,10,0,0,20,28,9,8,1,1,3.5,0
1863212,1176,0,3,0,0,0,2,1,0,72,183,55,10,1,3,10.5,0
1863213,1176,1,8,0,0,0,2,1,0,2,10,3,8,1,1,3.5,0
1863214,1176,0,1,1,1,5,2,0,0,80,71,29,7,3,3,10.5,0
1863215,1176,1,8,0,0,0,3,8,0,2,12,3,2,1,1,3.5,0
1863216,1176,1,8,0,0,0,5,8,0,20,16,3,8,1,1,3.5,0
1863217,1176,0,1,1,1,5,1,3,0,30,20,3,4,3,2,7.0,0
1863218,1176,0,1,1,1,5,3,0,0,48,34,18,8,3,2,7.0,0
1863219,1176,1,8,0,0,0,1,0,0,1,10,3,8,1,1,3.5,0
1863220,1176,0,1,1,1,5,2,0,0,50,46,41,6,3,2,7.0,0
1863221,1176,0,8,0,0,0,12,0,0,9,24,3,3,2,1,3.5,0
1863222,1176,0,2,0,0,0,3,0,0,8,56,51,1,1,1,3.5,0
1863223,1176,0,3,0,0,0,2,0,0,1,10,3,9,1,1,3.5,0
1863224,1176,0,1,1,1,4,3,0,0,8,10,3,9,3,1,3.5,0
1863225,1176,1,1,2,1,3,2,0,0,1,10,3,9,3,1,3.5,0
1863226,1176,1,3,0,0,0,3,0,0,4,10,3,9,1,1,3.5,0
1863227,1176,1,1,1,1,5,3,0,0,3,27,7,9,3,1,3.5,0
1716634,1146,1,1,3,2,3,5,8,1,4,26,3,3,2,1,3.5,0
1863229,1176,1,1,9,0,5,1,0,0,1,10,3,5,2,1,3.5,0
1863230,1176,1,1,1,1,5,2,0,0,2,10,3,9,2,1,3.5,0
1863231,1176,1,8,0,0,0,1,0,0,1,10,3,9,1,1,3.5,0
1863232,1176,1,8,0,0,0,3,0,0,70,10,3,9,1,1,3.5,0
1863233,1176,1,8,0,0,0,1,0,0,1,10,3,9,1,1,3.5,0
1863234,1176,1,8,0,0,0,9,0,0,2,14,3,9,1,1,3.5,0
1863235,1176,1,1,5,1,5,1,0,0,8,14,9,9,2,1,3.5,0
1863236,1176,1,8,0,0,0,1,0,0,4,10,3,9,1,1,3.5,0
1863237,1176,1,8,0,0,0,2,0,0,14,10,3,9,2,1,3.5,0
1863238,1176,1,1,1,-1,5,3,0,0,32,13,4,3,2,2,7.0,0
1863239,1176,1,8,0,0,0,3,1,0,15,12,3,4,1,1,3.5,0
1863240,1176,1,8,0,0,0,3,1,0,2,10,0,9,0,0,0.0,0
1863241,1176,1,8,0,0,0,2,0,0,1,10,3,1,1,1,3.5,0
1863242,1176,1,8,0,0,0,2,0,0,10,10,3,9,1,1,3.5,0
1863243,1176,1,1,1,-1,5,7,0,0,10,18,4,9,2,2,7.0,0
1863244,1176,1,1,1,-1,3,1,0,0,10,26,10,9,3,1,3.5,0
1863245,1176,1,8,0,0,0,1,0,0,2,10,3,9,1,1,3.5,0
1863246,1176,0,1,1,-1,5,7,0,0,80,26,10,9,2,1,3.5,0
1863247,1176,1,8,0,0,0,3,0,0,2,10,3,9,1,1,3.5,0
1863248,1176,1,8,0,0,0,11,8,0,10,18,3,3,1,1,7.0,0
1863249,1176,1,8,0,0,0,9,8,0,10,16,3,3,1,1,7.0,0
1863250,1176,1,8,0,0,0,12,8,0,10,17,3,3,1,1,3.5,0
1863251,1176,1,8,0,0,0,5,8,0,20,69,3,2,3,1,3.5,0
1863252,1176,1,8,0,0,0,5,8,0,2,16,4,5,1,1,3.5,0
1863253,1176,1,1,1,1,5,10,8,0,16,105,19,2,2,2,7.0,0
1863254,1176,1,8,0,0,0,4,8,0,4,10,3,7,1,1,3.5,0
1863255,1176,1,8,0,0,0,3,8,0,2,10,3,9,1,1,3.5,0
1723431,1146,1,1,2,1,3,2,1,1,2,25,3,1,6,1,3.5,0
1863257,1176,1,1,3,1,2,4,0,0,3,58,13,7,3,1,3.5,0
1863258,1176,1,1,1,1,5,3,1,0,20,71,13,10,1,2,7.0,0
1863259,1176,1,8,0,0,0,8,8,0,3,11,3,11,1,1,7.0,0
1863260,1176,1,1,1,1,3,5,8,0,70,98,49,9,2,1,3.5,0
1863261,1176,1,8,0,0,0,2,8,0,5,10,3,4,2,1,3.5,0
1863262,1176,1,8,0,0,0,6,8,0,10,13,3,9,1,1,3.5,0
1863263,1176,1,1,1,-1,2,2,8,0,3,37,19,9,2,1,3.5,0
1863264,1176,1,8,0,0,0,3,8,0,10,10,3,9,1,1,3.5,0
1863265,1176,1,1,1,1,5,8,0,0,50,114,31,9,2,2,7.0,0
1863266,1176,1,3,0,0,0,1,8,0,1,22,12,10,1,1,3.5,0
1863267,1176,1,8,0,0,0,4,8,0,10,12,3,9,1,1,3.5,0
1716303,1146,1,1,17,15,3,4,0,1,2,24,3,4,7,1,3.5,0
1863269,1176,1,8,0,0,0,4,8,0,2,10,3,9,1,1,3.5,0
1863270,1176,1,8,0,0,0,2,8,0,10,10,3,9,1,1,3.5,0
1863271,1176,1,1,1,1,5,6,8,0,30,78,13,9,2,1,3.5,0
1863272,1176,1,8,0,0,0,5,8,0,20,71,3,9,1,1,3.5,0
1863273,1176,1,8,0,0,0,4,8,0,1,13,4,9,1,1,3.5,0
1716404,1146,1,1,11,1,3,8,0,1,1,24,3,4,6,1,3.5,0
1715882,1146,1,1,14,10,3,6,0,1,5,23,3,5,8,1,3.5,0
1863276,1176,1,8,0,0,0,4,0,0,15,10,3,9,1,1,3.5,0
1863277,1176,1,8,0,0,0,3,8,0,1,10,3,9,1,1,3.5,0
1863278,1176,1,1,1,1,5,8,8,0,55,189,9,9,2,2,7.0,0
1863279,1176,1,1,1,1,5,1,8,0,15,17,6,9,2,1,3.5,0
1863280,1176,1,8,0,0,0,7,8,0,10,13,3,9,2,1,3.5,0
1863281,1176,1,8,0,0,0,5,8,0,5,12,3,9,1,1,3.5,0
1863282,1176,1,8,0,0,0,1,8,0,1,10,3,9,1,1,3.5,0
1863283,1176,1,8,0,0,0,4,8,0,2,10,3,9,1,1,3.5,0
1861742,1176,1,1,1,1,5,15,0,1,20,23,3,4,3,1,3.5,0
1723420,1146,1,1,18,5,2,4,1,1,2,22,3,6,7,1,3.5,0
1863286,1176,1,8,0,0,0,4,8,0,2,12,4,9,1,1,3.5,0
1707600,1146,1,1,5,3,2,3,8,1,2,22,3,7,4,1,3.5,0
1863288,1176,1,1,1,1,5,9,8,0,38,181,27,9,2,2,7.0,0
1863289,1176,1,8,0,0,0,3,8,0,8,70,20,9,1,1,3.5,0
1863290,1176,1,8,0,0,0,1,8,0,4,10,3,9,1,1,3.5,0
1863291,1176,1,8,0,0,0,5,0,0,400,30,13,9,1,1,3.5,0
1706675,1146,1,1,16,2,2,3,0,1,2,22,3,9,2,1,3.5,0
1721528,1146,1,1,5,1,2,3,0,1,1,22,3,8,2,1,7.0,0
1863294,1176,1,8,0,0,0,12,8,0,140,40,7,9,1,1,3.5,0
1863295,1176,1,8,0,0,0,7,8,0,20,18,5,9,1,1,3.5,0
1863296,1176,1,8,0,0,0,5,8,0,50,23,9,9,1,1,3.5,0
1713817,1146,1,1,1,1,4,3,8,1,8,21,3,11,2,1,3.5,0
1863298,1176,1,8,0,0,0,11,8,0,1,14,3,9,1,1,7.0,0
1863299,1176,1,8,0,0,0,15,8,0,20,24,3,9,2,1,3.5,0
1863300,1176,1,8,0,0,0,5,8,0,50,11,3,9,1,1,3.5,0
1863301,1176,1,1,0,0,0,10,8,0,4,13,3,9,1,1,3.5,0
1863302,1176,1,8,0,0,0,3,0,0,100,14,7,9,1,1,3.5,0
1863303,1176,1,1,1,1,5,1,8,0,40,40,15,9,2,1,3.5,0
1863304,1176,1,1,1,1,5,10,8,0,100,322,99,9,2,2,7.0,0
1863305,1176,1,8,0,0,0,7,8,0,10,28,5,9,2,1,3.5,0
1863306,1176,0,1,1,-1,5,65,9,0,2,10,0,9,1,0,0.0,0
1863307,1176,1,1,1,1,5,2,0,0,3,12,3,6,2,1,3.5,0
1863308,1176,1,1,1,1,5,5,0,0,96,120,68,6,2,2,7.0,0
1863309,1176,1,8,0,0,0,4,0,0,5,10,3,6,1,1,3.5,0
1863310,1176,1,8,0,0,0,4,0,0,6,19,8,8,2,1,3.5,0
1863311,1176,1,1,1,1,5,4,0,0,80,63,28,10,2,1,3.5,0
1863312,1176,1,1,1,1,5,5,0,0,20,60,36,10,2,2,7.0,0
1863313,1176,1,8,0,0,0,2,0,0,2,10,3,12,1,1,3.5,0
1863314,1176,1,8,0,0,0,5,0,0,14,16,8,9,1,1,3.5,0
1717754,1146,0,1,1,1,5,6,8,0,78,238,118,5,2,1,3.5,0
1863316,1176,1,8,0,0,0,2,0,0,6,10,3,9,1,1,3.5,0
1863317,1176,1,8,0,0,0,2,0,0,4,10,3,9,1,1,3.5,0
1863318,1176,1,1,1,1,5,7,0,0,1,12,3,9,2,1,3.5,0
1863319,1176,1,1,1,1,3,6,0,0,16,182,14,9,2,2,7.0,0
1863320,1176,1,1,1,1,5,2,0,0,100,24,11,5,2,2,7.0,0
1863321,1176,1,1,1,1,5,2,0,0,1,10,3,9,2,1,3.5,0
1542321,1144,1,1,1,1,5,3,0,1,2,21,3,9,2,1,3.5,0
1863323,1176,0,1,1,1,5,15,4,0,72,145,18,9,3,3,10.5,0
1863324,1176,0,8,0,0,0,45,0,0,1,60,3,9,1,1,3.5,0
1863325,1176,1,1,1,1,5,2,1,0,2,10,3,9,2,1,3.5,0
1863326,1176,0,1,1,1,3,1,0,0,2,11,3,9,2,1,3.5,0
1863327,1176,1,8,0,0,0,9,2,0,1,16,3,1,1,1,3.5,0
1863328,1176,1,1,1,1,5,3,2,0,48,29,13,1,3,2,7.0,0
1863329,1176,0,3,0,0,0,25,2,0,1,37,5,10,2,1,3.5,0
1863330,1176,0,1,1,1,5,10,0,0,30,25,6,5,2,2,7.0,0
1863331,1176,1,8,0,0,0,4,0,0,1,10,3,9,1,1,3.5,0
1863332,1176,1,8,0,0,0,5,4,0,10,10,3,3,1,1,3.5,0
1863333,1176,0,1,1,1,3,3,8,0,10,84,20,4,3,1,3.5,0
1863334,1176,0,1,1,1,5,5,4,0,1,10,3,5,1,1,3.5,0
1863335,1176,0,1,1,1,5,17,4,0,30,39,21,8,3,1,3.5,0
1863336,1176,0,1,1,1,5,21,4,0,36,103,13,8,2,1,3.5,0
1863337,1176,0,1,1,1,3,9,4,0,60,27,15,10,2,1,3.5,0
1863338,1176,0,8,0,0,0,40,4,0,2,46,4,9,1,1,3.5,0
1863339,1176,0,1,1,1,5,10,4,0,20,38,19,9,2,1,3.5,0
1863340,1176,0,2,1,1,5,11,4,0,15,59,16,9,2,2,7.0,0
1863341,1176,1,8,0,0,0,3,8,0,3,10,4,9,1,1,3.5,0
1863342,1176,1,1,1,1,5,4,8,0,36,23,18,9,3,2,7.0,0
1863343,1176,1,1,1,1,5,6,4,0,30,12,3,9,1,1,3.5,0
1863344,1176,0,1,1,1,5,9,4,0,108,205,35,9,3,2,7.0,0
1863345,1176,1,8,0,0,0,7,4,0,10,16,5,9,1,1,3.5,0
1863346,1176,1,8,0,0,0,4,8,0,10000,36,21,9,2,1,3.5,0
1863347,1176,1,8,0,0,0,2,0,0,12,19,7,3,1,1,3.5,0
1863348,1176,1,8,0,0,0,1,0,0,12,13,3,7,1,1,3.5,0
1863349,1176,0,1,1,1,5,5,8,0,15,19,8,9,2,1,3.5,0
1863350,1176,1,8,0,0,0,5,0,0,1,10,3,9,1,1,3.5,0
1863351,1176,1,8,0,0,0,3,0,0,4,12,4,9,1,1,3.5,0
1863352,1176,1,8,0,0,0,8,0,0,40,19,5,9,2,1,3.5,0
1713085,1146,0,1,1,1,3,20,0,1,1,20,3,7,2,1,3.5,0
1863354,1176,1,1,1,1,5,5,1,0,60,99,20,8,2,2,7.0,0
1863355,1176,1,1,1,1,2,1,1,0,15,19,15,9,1,1,3.5,0
1863356,1176,0,1,1,1,5,2,1,0,40,85,50,9,3,2,7.0,0
1863357,1176,0,8,0,0,0,18,1,0,500,43,12,9,2,1,3.5,0
1863358,1176,0,1,1,1,5,3,1,0,2,10,4,9,2,1,3.5,0
1863359,1176,1,8,0,0,0,3,0,0,6,10,3,8,2,1,3.5,0
1723328,1146,1,1,14,14,3,3,8,1,4,19,3,11,7,1,3.5,0
1863361,1176,1,8,0,0,0,2,0,0,2,10,3,9,1,1,3.5,0
1863362,1176,0,1,1,1,5,19,1,0,25,37,12,9,4,1,3.5,0
1863363,1176,1,3,0,0,0,3,0,0,6,43,23,5,1,1,3.5,0
1863364,1176,1,1,0,0,5,1,0,0,50,101,6,9,3,2,7.0,0
1863365,1176,1,1,1,1,5,3,0,0,35,45,8,9,3,3,10.5,0
1713629,1146,1,1,5,1,2,3,8,1,6,19,3,7,2,1,3.5,0
1863367,1176,1,8,0,0,0,4,0,0,10,11,4,9,1,1,3.5,0
1713333,1146,1,1,9,1,2,5,4,1,3,19,3,5,2,1,3.5,0
1713397,1146,0,1,5,3,2,1,8,1,1,19,3,10,1,1,3.5,0
1863370,1176,1,1,9,8,3,2,0,0,1,10,3,11,2,1,3.5,0
1863371,1176,0,8,0,0,0,20,0,0,1,23,3,12,2,1,3.5,0
1863372,1176,1,8,0,0,0,4,0,0,30,14,5,12,1,1,3.5,0
1863373,1176,0,8,0,0,0,8,0,0,1,15,3,9,2,1,3.5,0
1863374,1176,1,8,0,0,0,4,0,0,4,11,5,9,1,1,3.5,0
1863375,1176,0,8,0,0,0,20,0,0,50,32,8,9,2,1,3.5,0
1863376,1176,1,8,0,0,0,10,0,0,15,14,3,9,1,1,3.5,0
1863377,1176,1,8,0,0,0,3,0,0,30,14,7,9,1,1,3.5,0
