F1;F6;F193;F12;F14;F15;F16;F26;F72;F99;S;Busy;Exting;Decade;Car;Nozzle;Flow;Long
1176;1;0;6;0;0;0;8;0;0;50;25;12;12;1;1;3,5;0
1176;1;0;6;0;0;0;10;0;0;20;43;12;12;1;1;7;0
1176;1;0;6;0;0;0;5;0;0;2;14;4;10;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;20;16;5;11;1;1;3,5;0
1176;1;1;1;1;1;5;2;0;0;18;68;37;10;1;2;7;0
1176;0;0;6;0;0;0;3;0;0;2;21;5;10;1;1;3,5;0
1176;1;1;2;1;1;5;2;0;0;30;99;19;11;2;3;10,5;0
1176;0;0;6;0;0;0;1;0;0;50;38;4;11;1;1;3,5;0
1176;1;0;3;1;1;5;1;0;0;32;126;39;11;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;40;25;6;11;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;500;26;11;11;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;1000;135;40;11;1;1;3,5;0
1176;0;0;6;0;0;0;3;0;0;120;13;5;12;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;15;25;5;12;1;1;3,5;0
1176;1;0;6;0;0;0;7;0;0;600;117;47;12;5;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;35;10;3;12;1;1;3,5;0
1176;0;0;6;0;0;0;7;0;0;7;12;3;12;1;1;3,5;0
1176;0;1;2;1;1;5;3;0;0;163;78;29;12;4;3;10,5;0
1176;0;0;6;0;0;0;10;0;0;2000;27;13;12;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;5;10;3;12;1;1;3,5;0
1176;0;0;6;0;0;0;42;4;0;3;157;3;10;1;1;3,5;0
1176;0;0;6;0;0;0;20;4;0;65;352;214;11;1;1;3,5;0
1176;1;0;6;0;0;0;5;2;0;1;31;16;12;1;1;3,5;0
1176;0;0;6;0;0;0;1;2;0;6;10;3;10;1;1;3,5;0
1176;1;1;2;1;902;5;2;2;0;100;594;156;10;3;4;14;0
1176;1;0;6;0;0;0;4;0;0;40;10;3;12;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;4;10;3;12;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;70;14;4;12;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;150;19;9;12;1;1;3,5;0
1176;0;1;2;1;1;5;7;0;0;30;116;29;12;2;1;3,5;0
1176;0;0;5;0;0;0;8;0;0;7;16;3;12;1;1;3,5;0
1176;1;1;2;1;-1;3;8;0;0;1;10;3;10;2;4;14;0
1176;1;0;6;0;0;0;7;0;0;10000;18;6;10;1;1;7;0
1176;1;0;3;1;-1;5;9;0;0;104;29;11;10;2;2;7;0
1176;1;0;5;0;0;0;9;0;0;1;22;6;10;1;2;7;0
1176;1;0;6;0;0;0;9;0;0;20000;47;30;10;2;1;7;0
1176;1;0;6;0;0;0;8;0;0;10000;19;7;10;1;1;7;0
1176;0;0;6;0;0;0;14;0;0;1000;17;3;10;1;1;3,5;0
1176;1;0;6;0;0;0;13;0;0;500;43;9;10;1;1;7;0
1176;1;0;6;0;0;0;7;0;0;10000;82;74;10;1;1;7;0
1176;1;0;6;0;0;0;7;0;0;130000;38;27;10;2;1;7;0
1176;1;1;3;1;-1;5;5;0;0;8;10;3;10;2;1;7;0
1176;1;0;6;0;0;0;15;0;0;120000;410;119;10;3;6;42;0
1176;0;0;6;0;0;0;23;0;0;500;30;6;11;2;2;7;0
1176;1;0;6;0;0;0;9;0;0;15000;48;13;11;1;1;7;0
1176;1;0;6;0;0;0;11;0;0;20000;22;8;11;1;1;7;0
1176;0;0;6;0;0;0;8;0;0;5000;16;7;11;1;2;7;0
1176;1;0;6;0;0;0;13;0;0;1;17;3;11;1;1;7;0
1176;0;0;6;0;0;0;16;0;0;1;27;3;11;1;2;7;0
1176;0;0;6;0;0;0;3;0;0;40000;175;124;11;1;1;7;0
1176;0;0;6;0;0;0;10;0;0;4000;20;5;11;1;1;3,5;0
1176;0;0;6;0;0;0;7;0;0;4000;16;5;11;1;1;3,5;0
1176;0;0;6;0;0;0;7;0;0;7000;30;11;11;2;1;3,5;0
1176;0;0;6;0;0;0;14;0;0;2000;14;3;11;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;5000;29;10;11;1;1;7;0
1176;1;0;6;0;0;0;3;0;0;350;20;10;11;1;1;7;0
1176;0;0;6;0;0;0;3;0;0;4;10;3;11;2;1;7;0
1176;0;0;6;0;0;0;24;0;0;40000;85;50;11;4;1;7;0
1176;0;0;6;0;0;0;2;0;0;50000;87;10;11;1;1;3,5;0
1176;0;0;6;0;0;0;12;0;0;60000;15;3;11;1;1;3,5;0
1176;0;0;6;0;0;0;15;0;0;30000;50;19;11;1;1;3,5;0
1176;0;0;6;0;0;0;3;0;0;5;10;3;11;1;1;7;0
1176;0;0;6;0;0;0;22;0;0;10000;74;51;11;2;2;14;0
1176;1;0;6;0;0;0;4;0;0;10000;25;10;11;1;2;14;0
1176;1;0;6;0;0;0;3;0;0;1000;15;3;11;1;2;14;0
1176;0;0;6;0;0;0;4;0;0;40;13;5;11;1;1;7;0
1176;1;0;6;0;0;0;9;0;0;5000;19;6;11;1;2;14;0
1176;1;0;6;0;0;0;7;0;0;100;21;6;12;1;1;7;0
1176;0;0;6;0;0;0;7;0;0;1000;11;3;12;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;2;10;3;12;1;1;7;0
1176;1;0;6;0;0;0;5;0;0;2000;31;18;12;1;2;14;0
1176;1;0;6;0;0;0;2;0;0;50;10;4;12;1;2;14;0
1176;1;0;6;0;0;0;5;0;0;4;19;8;12;1;1;7;0
1176;0;0;6;0;0;0;4;0;0;2;10;3;12;1;1;7;0
1176;1;0;6;0;0;0;6;0;0;32000;51;30;12;2;2;14;0
1176;1;1;2;1;-1;3;2;0;0;12;16;4;12;2;1;3,5;0
1176;1;0;6;0;0;0;1;0;0;300;41;11;12;1;2;14;0
1176;1;0;6;0;0;0;3;0;0;100;16;3;12;1;2;14;0
1176;1;0;6;0;0;0;2;0;0;1000;15;8;12;1;2;14;0
1176;1;0;6;0;0;0;10;0;0;30;22;6;12;1;2;14;0
1176;0;0;6;0;0;0;6;0;0;2000;30;13;12;1;1;3,5;0
1176;1;0;6;0;0;0;8;0;0;3000;43;23;12;1;2;14;0
1176;1;0;6;0;0;0;4;0;0;5000;21;12;12;1;2;14;0
1176;1;0;3;1;-1;5;2;0;0;10;23;12;12;2;2;7;0
1176;1;0;6;0;0;0;2;0;0;3000;20;15;12;1;2;14;0
1176;1;0;6;0;0;0;6;0;0;1000;20;9;12;1;2;14;0
1176;1;0;6;0;0;0;4;0;0;1000;21;12;12;1;2;14;0
1176;1;0;6;0;0;0;8;0;0;1000;26;5;12;1;2;14;0
1176;1;0;6;0;0;0;2;0;0;5;10;3;12;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;3;10;3;12;1;1;3,5;0
1176;1;0;6;0;0;0;1;0;0;5;10;3;12;1;1;3,5;0
1176;0;0;6;0;0;0;2;0;0;10;10;3;12;1;1;3,5;0
1176;0;0;6;0;0;0;1;0;0;50;21;11;12;1;1;3,5;0
1176;0;1;2;1;1;5;25;0;1;80;43;12;10;14;2;7;0
1176;1;1;2;1;1;5;2;0;0;6;19;4;10;2;2;7;0
1176;1;0;6;0;0;0;1;0;0;50;10;3;10;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;500;19;6;10;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;2;12;3;10;1;1;3,5;0
1176;0;0;6;0;0;0;25;0;0;25;70;3;10;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;150;21;7;11;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;100;11;4;11;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;100;10;3;11;1;1;3,5;0
1176;1;1;2;1;-1;5;3;0;0;25;12;3;11;2;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;300;21;5;11;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;2;10;3;11;1;1;3,5;0
1176;0;0;6;0;0;0;8;0;0;35000;126;91;11;2;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;10;12;3;11;1;1;3,5;0
1176;1;0;4;0;0;0;2;0;0;1;11;3;11;1;1;3,5;0
1176;1;1;2;1;1;5;2;0;0;2;10;3;11;1;1;3,5;0
1176;0;0;6;0;0;0;4;0;0;60000;112;81;12;5;1;3,5;0
1176;0;0;6;0;0;0;15;0;0;600000;207;175;12;5;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;350;28;6;12;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;35000;128;107;12;3;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;4;12;3;12;1;1;3,5;0
1176;0;0;6;0;0;0;4;0;0;20000;161;137;12;4;1;3,5;0
1176;0;1;2;1;-1;5;4;0;0;3;11;6;13;2;1;7;0
1176;1;0;6;0;0;0;4;0;0;1;10;3;13;1;1;7;0
1176;1;0;6;0;0;0;1;0;0;50;10;3;13;1;2;14;0
1176;0;0;6;0;0;0;6;0;0;2000;16;8;13;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;50;15;5;13;1;2;14;0
1176;1;0;3;1;-1;5;1;0;0;25;33;22;14;2;2;7;0
1176;1;0;6;0;0;0;9;0;0;100;22;6;14;1;2;14;0
1176;1;0;6;0;0;0;10;0;0;100;17;3;14;1;2;14;0
1176;0;0;6;0;0;0;5;0;0;4;20;9;14;2;1;3,5;0
1176;1;0;6;0;0;0;10;0;0;25;64;10;14;1;1;7;0
1176;1;0;6;0;0;0;3;0;0;60;30;17;14;1;1;7;0
1176;1;0;6;0;0;0;3;0;0;9000;22;7;14;1;1;7;0
1176;0;1;2;1;1;5;11;0;0;20;48;22;13;2;1;3,5;0
1176;0;0;6;0;0;0;13;0;0;80000;65;25;14;6;2;7;0
1176;1;0;6;0;0;0;1;0;0;1000;22;18;13;1;1;3,5;0
1176;0;0;6;0;0;0;26;0;0;30000;86;54;13;1;2;7;0
1176;1;1;2;1;1;5;5;0;0;40;55;34;14;1;1;3,5;0
1176;0;0;6;0;0;0;13;0;0;2000;43;19;14;1;1;3,5;0
1176;1;0;6;0;0;0;7;0;0;8;24;14;14;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;6;12;5;14;1;1;3,5;0
1176;1;1;2;1;1;5;4;0;0;20;21;13;14;1;1;3,5;0
1176;1;1;2;1;1;5;3;0;0;118;81;63;14;4;4;14;0
1176;1;0;6;0;0;0;5;0;0;100;52;36;14;1;1;3,5;0
1176;0;1;2;1;1;5;7;0;0;26;97;64;14;4;4;14;0
1176;1;0;6;0;0;0;2;0;0;10;27;6;13;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;6;10;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;15;14;3;13;1;1;3,5;0
1176;0;1;2;1;1;5;3;0;0;2;10;3;14;2;1;3,5;0
1176;0;1;4;1;1;3;25;0;0;27;48;6;14;2;2;7;0
1176;1;0;6;0;0;0;5;0;0;4;13;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;12;0;0;160;88;19;14;1;1;3,5;0
1176;0;0;6;0;0;0;15;0;0;100000;94;62;14;2;1;3,5;0
1176;0;0;6;0;0;0;12;0;0;250;93;16;14;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;20;22;3;14;1;1;3,5;0
1176;0;1;2;1;1;5;2;0;0;27;11;3;14;2;2;7;0
1176;0;0;6;0;0;0;2;0;0;3;28;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;1;22;3;13;1;1;3,5;0
1176;0;0;6;0;0;0;1;0;0;2;22;3;13;1;1;3,5;0
1176;0;0;6;0;0;0;37;0;0;10000;76;3;13;3;1;3,5;0
1176;0;0;6;0;0;0;17;0;0;10000;64;3;14;3;1;3,5;0
1176;0;0;5;0;0;0;16;0;0;2;70;3;14;1;1;3,5;0
1176;0;0;6;0;0;0;22;0;0;500000;59;14;15;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;300;13;5;13;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;20;10;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;50;10;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;70;18;6;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;30;24;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;30;19;8;13;1;1;3,5;0
1176;1;0;3;0;0;5;1;0;1;2;10;3;13;2;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;200;33;22;13;1;1;3,5;0
1176;0;1;2;1;1;5;2;8;0;88;123;21;13;2;2;7;0
1176;1;0;6;0;0;0;2;0;0;2;11;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;13;0;0;100;28;9;14;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;5;12;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;9;0;0;50;27;13;14;2;1;3,5;0
1176;1;0;6;0;0;0;7;0;0;10000;108;80;14;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;50;45;27;14;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;100;27;17;14;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;40;19;10;14;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;30;14;4;14;1;1;3,5;0
1176;1;0;6;0;0;0;15;0;0;3000;84;49;13;1;1;3,5;0
1176;0;0;6;0;0;0;2;0;0;70;26;17;11;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;4;12;3;13;1;1;3,5;0
1176;0;0;6;0;0;0;5;0;0;10000;54;31;13;1;1;3,5;0
1176;0;1;2;4;-4;2;1;0;0;2;10;3;13;1;1;3,5;0
1176;0;0;6;0;0;0;4;0;0;5;12;5;14;1;1;3,5;0
1176;0;0;6;0;0;0;4;0;0;5000;32;21;14;1;1;3,5;0
1176;1;0;6;0;0;0;1;0;0;1;10;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;1;10;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;50;25;14;14;1;1;3,5;0
1176;0;0;6;0;0;0;10;0;0;80;103;49;14;1;1;3,5;0
1176;1;1;2;1;-1;5;6;0;0;18;30;14;14;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;4;10;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;5;15;5;14;1;1;3,5;0
1176;1;0;6;0;0;0;3;8;0;150;29;12;13;1;1;3,5;0
1176;1;0;6;0;0;0;2;8;0;5;12;5;13;1;1;3,5;0
1176;1;0;6;0;0;0;4;8;0;20;12;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;8;0;100;14;4;13;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;1;10;3;13;1;1;7;0
1176;1;0;6;0;0;0;2;0;0;15;16;5;13;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;4000;204;188;13;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;200;22;11;13;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;1;11;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;200;28;14;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;500;52;38;13;1;1;3,5;0
1176;1;0;6;0;0;0;7;0;0;1;14;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;1;0;0;1;10;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;10;10;3;13;1;1;7;0
1176;1;0;6;0;0;0;3;0;0;20;40;22;13;1;1;7;0
1176;1;0;6;0;0;0;4;0;0;5;20;11;13;1;1;7;0
1176;1;0;6;0;0;0;5;0;0;5;19;8;13;1;1;7;0
1176;1;0;6;0;0;0;8;0;0;15;18;6;14;1;1;3,5;0
1176;1;0;6;0;0;0;7;8;0;500;40;26;14;1;1;3,5;0
1176;1;0;6;0;0;0;3;8;0;100;24;8;14;1;1;3,5;0
1176;1;0;6;0;0;0;10;8;0;200;20;6;14;1;1;3,5;0
1176;1;0;6;0;0;0;1;0;0;7;19;4;14;1;1;3,5;0
1176;1;0;6;0;0;0;8;8;0;100;40;24;14;1;1;3,5;0
1176;1;0;6;0;0;0;2;8;0;20;13;6;14;1;1;3,5;0
1176;1;0;6;0;0;0;1;0;0;20;37;18;14;1;1;3,5;0
1176;1;0;6;0;0;0;1;0;0;4;14;3;14;1;1;3,5;0
1176;1;1;2;7;6;2;2;8;0;1;73;64;13;3;1;3,5;0
1176;1;0;6;0;0;0;10;0;0;1;14;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;7;0;0;4000;19;6;13;1;1;3,5;0
1176;1;0;6;0;0;0;9;0;0;200;47;21;13;1;1;3,5;0
1176;1;0;6;0;0;0;7;0;0;30;49;8;13;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;500;42;23;13;1;1;3,5;0
1176;1;0;6;0;0;0;7;0;0;20;20;6;13;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;50;24;4;13;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;2;13;7;13;1;1;7;0
1176;1;0;6;0;0;0;8;0;0;50;39;5;13;1;1;7;0
1176;1;0;6;0;0;0;6;0;0;200;31;17;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;200;41;15;13;1;1;3,5;0
1176;1;0;6;0;0;0;10;0;0;70;24;5;13;1;1;7;0
1176;1;0;6;0;0;0;4;0;0;100;32;14;13;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;400;27;11;13;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;5;33;21;13;1;1;7;0
1176;1;0;6;0;0;0;4;0;0;2;14;3;13;1;1;7;0
1176;1;0;6;0;0;0;8;0;0;10000;62;32;13;1;1;3,5;0
1176;1;0;6;0;0;0;8;0;0;500;41;7;13;1;1;3,5;0
1176;1;0;6;0;0;0;8;0;0;500;37;16;13;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;60;59;6;13;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;700;29;14;13;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;150;22;6;13;1;1;3,5;0
1176;1;0;6;0;0;0;10;0;0;20;18;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;3;0;0;1500;67;30;13;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;100;39;9;13;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;100;23;8;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;100;29;11;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;100;17;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;30;25;12;13;1;1;3,5;0
1176;1;0;6;0;0;0;10;0;0;20;32;11;13;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;4;18;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;1;0;0;10;16;11;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;30;22;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;50;18;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;300;58;17;13;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;50;20;4;13;1;1;3,5;0
1176;1;1;3;1;1;2;6;8;0;15;60;22;13;2;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;15000;112;79;13;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;100;31;18;13;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;500;99;81;13;1;1;3,5;0
1176;1;0;6;0;0;0;6;0;0;1000;75;24;13;1;1;3,5;0
1176;1;0;6;0;0;0;4;8;0;10;15;3;13;1;1;7;0
1176;1;1;2;2;2;5;4;8;1;15;208;69;14;2;2;23,5;0
1176;1;0;6;0;0;0;8;0;0;50;21;4;14;1;1;3,5;0
1176;1;0;6;0;0;0;8;0;0;500;24;5;14;1;1;3,5;0
1176;1;0;6;0;0;0;8;0;0;100;74;58;14;1;1;3,5;0
1176;1;0;6;0;0;0;5;8;0;1;10;3;14;1;1;7;0
1176;1;0;6;0;0;0;8;8;0;10;40;13;14;1;1;7;0
1176;1;0;6;0;0;0;8;8;0;1;12;3;14;1;1;7;0
1176;1;0;6;0;0;0;8;0;0;1000;21;5;14;1;1;3,5;0
1176;1;0;6;0;0;0;5;8;0;100;35;18;14;1;1;7;0
1176;1;0;6;0;0;0;3;8;0;1;10;3;14;1;1;7;0
1176;1;0;6;0;0;0;5;8;0;1;10;3;14;1;1;7;0
1176;1;0;6;0;0;0;4;8;0;2;10;3;14;1;1;7;0
1176;1;0;6;0;0;0;1;8;0;4;13;3;14;1;1;7;0
1176;1;0;6;0;0;0;7;8;0;20;22;6;14;1;1;7;0
1176;1;0;6;0;0;0;4;8;0;2;52;39;14;1;1;7;0
1176;1;0;6;0;0;0;4;0;0;100;18;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;7;0;0;80;24;7;14;1;1;3,5;0
1176;1;0;6;0;0;0;1;8;0;2;12;4;14;1;1;7;0
1176;1;1;2;1;1;5;5;8;1;50;82;28;14;2;2;7;0
1176;1;0;6;0;0;0;3;8;0;4;10;3;14;1;1;7;0
1176;1;0;6;0;0;0;5;0;0;150;15;6;13;1;1;3,5;0
1176;1;1;1;1;1;3;7;8;1;20;111;8;13;2;2;9,5;0
1176;1;0;6;0;0;0;6;8;0;1;29;3;13;1;1;3,5;0
1176;1;3;2;1;1;5;12;8;1;10;66;13;13;2;2;7;0
1176;1;0;6;0;0;0;4;8;0;2;10;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;10;8;0;2;16;3;13;1;1;3,5;0
1176;1;0;6;0;0;0;2;8;0;150;21;7;14;1;1;3,5;0
1176;1;0;6;0;0;0;7;8;0;30;26;8;14;1;1;3,5;0
1176;1;0;6;0;0;0;4;8;0;2000;45;13;14;1;1;3,5;0
1176;1;0;6;0;0;0;6;8;0;300;44;21;14;1;1;3,5;0
1176;1;0;6;0;0;0;3;8;0;100;20;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;8;8;0;2;19;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;12;8;0;10;44;13;14;1;1;3,5;0
1176;1;0;6;0;0;0;4;8;0;50;17;5;14;1;1;3,5;0
1176;1;0;6;0;0;0;4;8;0;2;15;5;14;1;1;3,5;0
1176;1;0;6;0;0;0;3;8;0;1;15;5;14;1;1;3,5;0
1176;1;0;6;0;0;0;8;8;0;10;12;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;4;8;0;500;33;18;14;1;1;3,5;0
1176;1;0;6;0;0;5;4;0;0;50;42;14;14;2;1;3,5;0
1176;1;0;6;0;0;0;2;8;0;20;30;7;14;1;1;3,5;0
1176;1;0;6;0;0;0;2;8;0;20;17;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;10;8;0;8;63;11;15;1;1;3,5;0
1176;1;0;6;0;0;0;11;8;0;150;45;19;14;1;1;3,5;0
1176;1;0;6;0;0;0;2;8;0;50;18;5;14;1;1;3,5;0
1176;1;0;6;0;0;0;10;8;0;50;30;4;14;1;1;3,5;0
1176;1;0;6;0;0;0;13;8;0;250;48;28;14;1;1;3,5;0
1176;1;0;6;0;0;0;10;8;0;600;52;17;14;1;1;3,5;0
1176;1;0;6;0;0;0;5;8;0;100;30;13;14;1;1;3,5;0
1176;1;0;6;0;0;0;4;8;0;1;10;0;14;1;0;0;0
1176;1;0;6;0;0;0;7;8;0;1;10;0;14;1;0;0;0
1176;1;0;6;0;0;0;10;8;0;50;125;13;14;1;1;3,5;0
1176;1;0;6;0;0;0;11;8;0;2;21;3;14;1;1;3,5;0
1176;1;1;2;2;908;5;10;8;1;144;135;32;14;4;3;10,5;0
1176;1;0;6;0;0;0;9;8;0;10;19;4;14;1;1;3,5;0
1176;1;0;6;0;0;0;6;8;0;50;36;22;14;1;1;3,5;0
1176;1;1;3;1;1;3;9;8;0;20;23;3;14;3;1;3,5;0
1176;1;0;6;0;0;0;7;8;0;25;17;3;14;1;1;3,5;0
1176;1;1;2;1;1;5;12;8;0;15;54;5;14;3;2;23,5;0
1176;1;1;1;1;1;5;6;8;0;1;40;12;14;2;1;3,5;0
1176;1;0;6;0;0;0;5;8;0;300;19;7;14;1;1;3,5;0
1176;1;1;2;1;1;5;6;8;0;1;21;8;14;2;2;7;0
1176;1;0;6;0;0;0;3;0;0;30;23;14;14;1;1;3,5;0
1176;1;0;6;0;0;0;1;8;0;1;12;3;15;1;1;3,5;0
1176;1;0;6;0;0;0;9;8;0;30;62;38;15;1;1;3,5;0
1176;1;0;6;0;0;0;5;8;0;2;23;3;15;1;1;3,5;0
1176;1;0;6;0;0;0;2;8;0;2;13;4;15;1;1;3,5;0
1176;1;0;4;0;0;0;3;8;0;5;56;8;15;1;1;3,5;0
1176;1;1;2;1;908;5;6;8;0;6;110;15;14;2;1;3,5;0
1176;1;0;6;0;0;0;1;8;0;30;28;15;14;1;1;3,5;0
1176;1;0;6;0;0;0;8;8;0;100;30;16;14;1;1;3,5;0
1176;1;0;6;0;0;0;7;8;0;40;19;7;14;1;1;3,5;0
1176;1;0;6;0;0;0;8;8;0;1;12;3;14;1;1;3,5;0
1176;1;0;6;0;0;0;6;8;0;50;51;39;14;1;1;3,5;0
1176;1;0;6;0;0;0;6;8;0;30;42;30;14;1;1;3,5;0
1176;1;0;6;0;0;0;6;8;0;45;49;37;14;1;1;3,5;0
1176;1;0;6;0;0;0;6;8;0;30;50;38;14;1;1;3,5;0
1176;1;0;6;0;0;0;6;8;0;45;63;51;14;1;1;3,5;0
1176;1;1;2;1;1;5;8;1;1;100;251;35;14;3;2;7;0
1176;1;1;2;1;1;5;8;0;0;20;178;18;14;2;2;7;0
1176;1;0;6;0;0;0;6;8;0;30;44;32;14;1;1;3,5;0
1176;1;0;6;0;0;0;8;0;0;15;38;24;14;1;1;3,5;0
1176;1;0;6;0;0;0;5;0;0;30;39;28;14;1;1;3,5;0
1176;1;0;6;0;0;0;7;0;0;50;220;26;14;1;1;3,5;0
1176;1;0;6;0;0;0;4;8;0;20;32;22;14;1;1;3,5;0
1176;1;0;6;0;0;0;4;8;0;30;43;33;14;1;1;3,5;0
1176;1;0;6;0;0;0;9;8;0;40;49;34;14;1;1;3,5;0
1176;1;0;6;0;0;0;5;8;0;25;25;14;15;1;1;3,5;0
1176;1;1;2;1;1;5;9;8;1;16;88;13;14;2;1;3,5;0
1176;1;0;6;0;0;0;10;8;0;100;43;25;14;1;1;3,5;0
1176;0;0;6;0;0;0;5;0;0;150000;184;105;15;2;1;3,5;0
1176;0;0;5;0;0;0;22;0;0;2;27;3;15;1;1;3,5;0
1176;1;0;6;0;0;0;4;0;0;200;99;16;15;1;1;7;0
1176;1;1;2;1;1;5;4;0;0;12;19;9;14;2;2;7;0
1176;1;0;5;0;0;0;2;0;0;8;11;4;14;1;1;3,5;0
1176;1;1;2;1;1;5;6;0;0;6;20;7;14;2;2;7;0
1176;0;0;6;0;0;0;9;0;0;100;136;114;14;1;1;3,5;0
1176;1;1;2;1;1;5;4;0;0;2;16;8;14;1;1;3,5;0
1176;0;0;6;0;0;0;3;0;0;7;10;3;14;1;1;3,5;0
1176;0;0;6;0;0;0;3;0;0;1;10;3;14;1;1;3,5;0
1176;0;0;5;0;0;0;2;0;0;8;10;3;15;1;1;3,5;0
1176;1;0;6;0;0;0;2;0;0;1;10;3;15;1;1;3,5;0
1176;0;0;6;0;0;0;2;0;0;20;10;5;15;1;1;3,5;0
